"","word","sentiment"
"11546","socialismus","disgust"
"11547","socialismus","fear"
"11548","Socialās","anger"
"11549","Socialās","disgust"
"11550","Socialās","fear"
"11551","Socialās","negative"
"11552","Socialās","sadness"
"11553","solo","disgust"
"11554","solo","negative"
"11555","immundus","disgust"
"11556","immundus","negative"
"11557","solatium","positive"
"11558","miles","anger"
"11559","miles","positive"
"11560","miles","sadness"
"11561","solida","positive"
"11562","solidarietatis","trust"
"11563","soliditas","positive"
"11564","soliditas","trust"
"11565","solution","positive"
"11566","solvency","positive"
"11567","somatica","negative"
"11568","somatica","surprise"
"11569","fieri","negative"
"11570","fieri","sadness"
"11571","sonar","anticipation"
"11572","sonar","positive"
"11573","sonata","positive"
"11574","sonet","joy"
"11575","sonet","positive"
"11576","sonet","sadness"
"11577","sonoriis","joy"
"11578","sonoriis","positive"
"11579","fuligo","disgust"
"11580","fuligo","negative"
"11581","lenire","positive"
"11582","blandimentum","joy"
"11583","blandimentum","positive"
"11584","blandimentum","trust"
"11585","augurium","anticipation"
"11586","augurium","fear"
"11587","augurium","negative"
"11588","augurium","surprise"
"11589","sordidus","anger"
"11590","sordidus","disgust"
"11591","sordidus","fear"
"11592","sordidus","negative"
"11593","sordidus","sadness"
"11594","valde","anger"
"11595","valde","negative"
"11596","valde","sadness"
"11597","graviter","negative"
"11598","graviter","sadness"
"11599","soreness","disgust"
"11600","soreness","negative"
"11601","soreness","sadness"
"11602","dolorem","fear"
"11603","dolorem","negative"
"11604","dolorem","sadness"
"11605","tristis","negative"
"11606","tristis","sadness"
"11607","sorter","positive"
"11608","eruptio","fear"
"11609","eruptio","negative"
"11610","sine anima","disgust"
"11611","sine anima","fear"
"11612","sine anima","negative"
"11613","sine anima","sadness"
"11614","soulmate","fear"
"11615","soulmate","negative"
"11616","sanitas","anticipation"
"11617","sanitas","joy"
"11618","sanitas","positive"
"11619","sanitas","trust"
"11620","pulmenti","positive"
"11621","uvam","disgust"
"11622","uvam","negative"
"11623","princeps","trust"
"11624","spa","anticipation"
"11625","spa","joy"
"11626","spa","positive"
"11627","spa","surprise"
"11628","spa","trust"
"11629","spatiosa","positive"
"11630","spaniel","joy"
"11631","spaniel","positive"
"11632","spaniel","trust"
"11633","spank","anger"
"11634","spank","fear"
"11635","spank","negative"
"11636","spank","sadness"
"11637","LONGE","anger"
"11638","coruscent","anticipation"
"11639","coruscent","joy"
"11640","coruscent","positive"
"11641","coruscent","surprise"
"11642","distentio","fear"
"11643","distentio","negative"
"11644","spat","anger"
"11645","spat","negative"
"11646","hasta","anger"
"11647","hasta","anticipation"
"11648","hasta","fear"
"11649","hasta","negative"
"11650","speciale","joy"
"11651","speciale","positive"
"11652","specialist","trust"
"11653","specialize","trust"
"11654","specie","positive"
"11655","festucam","disgust"
"11656","festucam","negative"
"11657","spectaculum","negative"
"11658","spectaculum","positive"
"11659","spectaculi","anticipation"
"11660","spectaculi","surprise"
"11661","spectrum","fear"
"11662","spectrum","negative"
"11663","spectrum","sadness"
"11664","spectris","negative"
"11665","speculatio","fear"
"11666","speculatio","negative"
"11667","speculatio","sadness"
"11668","speculativus","anticipation"
"11669","oratio","positive"
"11670","celer","positive"
"11671","orthographiam","positive"
"11672","spent","negative"
"11673","vomite","disgust"
"11674","spice","positive"
"11675","aranea","disgust"
"11676","aranea","fear"
"11677","spiculum","fear"
"11678","spina","anger"
"11679","spina","negative"
"11680","spina","positive"
"11681","spinster","fear"
"11682","spinster","negative"
"11683","spinster","sadness"
"11684","spiritus","positive"
"11685","spirituum","anticipation"
"11686","spirituum","joy"
"11687","spirituum","positive"
"11688","spirituum","surprise"
"11689","veru","disgust"
"11690","malignitas","anger"
"11691","malignitas","negative"
"11692","invidiosa","anger"
"11693","invidiosa","negative"
"11694","adipiscing","surprise"
"11695","splendidus","joy"
"11696","splendidus","positive"
"11697","splendidus","surprise"
"11698","splendor","anticipation"
"11699","splendor","joy"
"11700","splendor","positive"
"11701","splendor","surprise"
"11702","festucam","negative"
"11703","split","negative"
"11704","fissile","negative"
"11705","fissile","sadness"
"11706","spolia","disgust"
"11707","spolia","negative"
"11708","depopulator","negative"
"11709","depopulator","sadness"
"11710","locutus est","negative"
"11711","orator","trust"
"11712","spongia","negative"
"11713","sponsor","positive"
"11714","sponsor","trust"
"11715","spook","fear"
"11716","spook","negative"
"11717","immaculatus","positive"
"11718","immaculatus","trust"
"11719","coniugis","joy"
"11720","coniugis","positive"
"11721","coniugis","trust"
"11722","distorsio","negative"
"11723","distorsio","sadness"
"11724","spree","negative"
"11725","spiritus","fear"
"11726","spiritus","negative"
"11727","abiegnis","positive"
"11728","calcar","fear"
"11729","spuria","disgust"
"11730","spuria","negative"
"11731","procella","fear"
"11732","procella","negative"
"11733","procella","sadness"
"11734","squatter","negative"
"11735","fastidiosus","disgust"
"11736","fastidiosus","fear"
"11737","fastidiosus","negative"
"11738","cupere","anger"
"11739","cupere","disgust"
"11740","cupere","negative"
"11741","squirm","disgust"
"11742","squirm","negative"
"11743","confodere","anger"
"11744","confodere","fear"
"11745","confodere","negative"
"11746","confodere","sadness"
"11747","confodere","surprise"
"11748","stabulum","positive"
"11749","stabulum","trust"
"11750","creber","positive"
"11751","vacillate","surprise"
"11752","errantes","negative"
"11753","stagnantibus","negative"
"11754","stagnantibus","sadness"
"11755","macula","disgust"
"11756","macula","negative"
"11757","intemerata","positive"
"11758","veteris","negative"
"11759","stalemate","anger"
"11760","stalemate","disgust"
"11761","stipula","fear"
"11762","stipula","negative"
"11763","armenti","disgust"
"11764","equus","positive"
"11765","praevalidum","positive"
"11766","patientia","positive"
"11767","patientia","trust"
"11768","stans","positive"
"11769","dirigebant","anger"
"11770","dirigebant","fear"
"11771","dirigebant","negative"
"11772","sisto","anger"
"11773","sisto","negative"
"11774","stella","anticipation"
"11775","stella","joy"
"11776","stella","positive"
"11777","stella","trust"
"11778","truces","negative"
"11779","summae","negative"
"11780","summae","trust"
"11781","stellarum","positive"
"11782","sidereum","anticipation"
"11783","sidereum","joy"
"11784","sidereum","positive"
"11785","satus","anticipation"
"11786","startle","fear"
"11787","startle","negative"
"11788","startle","surprise"
"11789","dictu","surprise"
"11790","famis","fear"
"11791","famis","negative"
"11792","famis","sadness"
"11793","fame","negative"
"11794","pereo","negative"
"11795","dedalei","positive"
"11796","dicitur","positive"
"11797","dicitur","trust"
"11798","stationarius","negative"
"11799","statistical","trust"
"11800","statuae","positive"
"11801","status","positive"
"11802","haud dubie","positive"
"11803","pecus","negative"
"11804","firmum","positive"
"11805","firmum","trust"
"11806","stabilis","surprise"
"11807","stabilis","trust"
"11808","furantur","anger"
"11809","furantur","fear"
"11810","furantur","negative"
"11811","furantur","sadness"
"11812","furari","disgust"
"11813","furari","fear"
"11814","furari","negative"
"11815","furtim","surprise"
"11816","furtim","surprise"
"11817","furtivis","anticipation"
"11818","furtivis","fear"
"11819","furtivis","negative"
"11820","furtivis","surprise"
"11821","sidereum","positive"
"11822","stereotype","negative"
"11823","uniformis","negative"
"11824","sterilis","negative"
"11825","sterilis","sadness"
"11826","sterilitas","negative"
"11827","sterlingorum","anger"
"11828","sterlingorum","anticipation"
"11829","sterlingorum","joy"
"11830","sterlingorum","negative"
"11831","sterlingorum","positive"
"11832","sterlingorum","trust"
"11833","puppis","negative"
"11834","dispensator","positive"
"11835","dispensator","trust"
"11836","lentum","disgust"
"11837","rigida","negative"
"11838","rigor","negative"
"11839","suffocare","negative"
"11840","suffocatus est","anger"
"11841","suffocatus est","fear"
"11842","suffocatus est","negative"
"11843","suffocatus est","sadness"
"11844","stigmata","anger"
"11845","stigmata","disgust"
"11846","stigmata","fear"
"11847","stigmata","negative"
"11848","stigmata","sadness"
"11849","abortivum","negative"
"11850","abortivum","sadness"
"11851","silentium","fear"
"11852","silentium","positive"
"11853","silentium","sadness"
"11854","aculeo","anger"
"11855","aculeo","fear"
"11856","aculeo","negative"
"11857","aculeatum","negative"
"11858","avarus","anger"
"11859","avarus","disgust"
"11860","avarus","fear"
"11861","avarus","negative"
"11862","avarus","sadness"
"11863","fœtor;","disgust"
"11864","fœtor;","negative"
"11865","putidus","disgust"
"11866","putidus","negative"
"11867","stint","fear"
"11868","stint","negative"
"11869","stint","sadness"
"11870","stocks","negative"
"11871","furto ablata","anger"
"11872","furto ablata","negative"
"11873","stomachum","disgust"
"11874","lapis","anger"
"11875","lapis","negative"
"11876","lapidatus","negative"
"11877","scamnum","disgust"
"11878","scamnum","negative"
"11879","sistendum","negative"
"11880","copia","anticipation"
"11881","copia","positive"
"11882","tempestas","anger"
"11883","tempestas","negative"
"11884","expugnatio","anger"
"11885","turbinis","fear"
"11886","turbinis","negative"
"11887","directus","positive"
"11888","directus","trust"
"11889","accersitum","anger"
"11890","accersitum","negative"
"11891","angustiae","fear"
"11892","angustiae","negative"
"11893","destitutus","negative"
"11894","peregrinus","fear"
"11895","peregrinus","negative"
"11896","suffocare","anger"
"11897","suffocare","disgust"
"11898","suffocare","fear"
"11899","suffocare","negative"
"11900","suffocare","sadness"
"11901","suffocare","surprise"
"11902","opportuna","positive"
"11903","strategist","anticipation"
"11904","strategist","positive"
"11905","strategist","trust"
"11906","errant","negative"
"11907","vi","positive"
"11908","vi","trust"
"11909","confirma","positive"
"11910","confirmatio","joy"
"11911","confirmatio","positive"
"11912","confirmatio","trust"
"11913","accentus","negative"
"11914","grabatum","fear"
"11915","grabatum","sadness"
"11916","percussus","sadness"
"11917","rixa","anger"
"11918","rixa","negative"
"11919","percutiens","anger"
"11920","percutiens","negative"
"11921","percussio","positive"
"11922","praeclare","positive"
"11923","spoliare","negative"
"11924","spoliare","sadness"
"11925","clavum","negative"
"11926","spoliatus","anger"
"11927","spoliatus","anticipation"
"11928","spoliatus","disgust"
"11929","spoliatus","fear"
"11930","spoliatus","negative"
"11931","spoliatus","sadness"
"11932","contendunt","anticipation"
"11933","plaga","fear"
"11934","plaga","negative"
"11935","plaga","sadness"
"11936","fortiter","positive"
"11937","structuris","trust"
"11938","structure","positive"
"11939","structure","trust"
"11940","certamen","anger"
"11941","certamen","fear"
"11942","certamen","negative"
"11943","certamen","sadness"
"11944","strut","negative"
"11945","stud","positive"
"11946","studium","positive"
"11947","stuffy","negative"
"11948","offendiculum","negative"
"11949","sopitum","fear"
"11950","sopitum","negative"
"11951","sopitum","surprise"
"11952","minutum","negative"
"11953","stultus","negative"
"11954","stultitiam","negative"
"11955","stupor","negative"
"11956","fortis","positive"
"11957","haras","disgust"
"11958","haras","negative"
"11959","domare","negative"
"11960","subito","surprise"
"11961","subjecto","negative"
"11962","subiecta","negative"
"11963","subiecta","sadness"
"11964","subiectio","negative"
"11965","subiugatio","anger"
"11966","subiugatio","disgust"
"11967","subiugatio","fear"
"11968","subiugatio","negative"
"11969","subiugatio","sadness"
"11970","sublimitas","joy"
"11971","sublimitas","positive"
"11972","submittere","anticipation"
"11973","subordinatus","fear"
"11974","subordinatus","negative"
"11975","subpoena","negative"
"11976","subscribe","anticipation"
"11977","quies-","negative"
"11978","quies-","sadness"
"11979","subsidium","anger"
"11980","subsidium","disgust"
"11981","subsidium","negative"
"11982","subsistere","negative"
"11983","substantia","positive"
"11984","substantiatum","trust"
"11985","substantivum","positive"
"11986","demere","negative"
"11987","subversionem","anger"
"11988","subversionem","fear"
"11989","subversionem","negative"
"11990","dissolvo","anger"
"11991","dissolvo","negative"
"11992","dissolvo","surprise"
"11993","subvertunt","disgust"
"11994","subvertunt","fear"
"11995","subvertunt","negative"
"11996","subvertunt","sadness"
"11997","succedunt","anticipation"
"11998","succedunt","joy"
"11999","succedunt","positive"
"12000","succedunt","surprise"
"12001","succedunt","trust"
"12002","postea","anticipation"
"12003","postea","joy"
"12004","postea","positive"
"12005","postea","trust"
"12006","success","anticipation"
"12007","success","joy"
"12008","success","positive"
"12009","felix","anticipation"
"12010","felix","joy"
"12011","felix","positive"
"12012","felix","trust"
"12013","succincta","positive"
"12014","succulentus","negative"
"12015","succulentus","positive"
"12016","succumb","negative"
"12017","sugere","negative"
"12018","potator","anger"
"12019","potator","negative"
"12020","subito","surprise"
"12021","subito","surprise"
"12022","sue","anger"
"12023","sue","negative"
"12024","sue","sadness"
"12025","pati","negative"
"12026","patientis","fear"
"12027","patientis","negative"
"12028","patientis","sadness"
"12029","patiens","disgust"
"12030","patiens","fear"
"12031","patiens","negative"
"12032","patiens","sadness"
"12033","sufficientiam","positive"
"12034","suffocans","disgust"
"12035","suffocans","fear"
"12036","suffocans","negative"
"12037","suffocans","sadness"
"12038","strangulatus","anger"
"12039","strangulatus","fear"
"12040","strangulatus","negative"
"12041","saccharo","positive"
"12042","suadeant","trust"
"12043","funesta","anger"
"12044","funesta","disgust"
"12045","funesta","fear"
"12046","funesta","negative"
"12047","funesta","sadness"
"12048","mortem","anger"
"12049","mortem","fear"
"12050","mortem","negative"
"12051","mortem","sadness"
"12052","idoneus","positive"
"12053","sollen","anger"
"12054","sollen","negative"
"12055","sollen","sadness"
"12056","soldanus","fear"
"12057","aestuosi","positive"
"12058","vocatio","negative"
"12059","sump","disgust"
"12060","solis","anticipation"
"12061","solis","joy"
"12062","solis","positive"
"12063","solis","surprise"
"12064","solis","trust"
"12065","horologium","anticipation"
"12066","horologium","trust"
"12067","submersi","disgust"
"12068","submersi","fear"
"12069","submersi","negative"
"12070","submersi","sadness"
"12071","serenum","anticipation"
"12072","serenum","joy"
"12073","serenum","positive"
"12074","serenum","surprise"
"12075","occasus solis","anticipation"
"12076","occasus solis","positive"
"12077","sunshine","joy"
"12078","sunshine","positive"
"12079","superbus","positive"
"12080","superficialis","negative"
"12081","superfluum","negative"
"12082","superhumano","positive"
"12083","superior","positive"
"12084","superioritas","positive"
"12085","hone","joy"
"12086","hone","positive"
"12087","hone","trust"
"12088","superstar","joy"
"12089","superstar","positive"
"12090","superstar","trust"
"12091","superstitio","fear"
"12092","superstitio","negative"
"12093","superstitio","positive"
"12094","superstitiosus","anticipation"
"12095","superstitiosus","fear"
"12096","superstitiosus","negative"
"12097","supplicatio","positive"
"12098","supplicatio","trust"
"12099","commeatus","positive"
"12100","copia","positive"
"12101","suscepit","positive"
"12102","fautor","joy"
"12103","fautor","positive"
"12104","fautor","trust"
"12105","supporting","positive"
"12106","supporting","trust"
"12107","supprimere","anger"
"12108","supprimere","fear"
"12109","supprimere","negative"
"12110","supprimere","sadness"
"12111","suppressio","anger"
"12112","suppressio","disgust"
"12113","suppressio","fear"
"12114","suppressio","negative"
"12115","principatus","anger"
"12116","principatus","anticipation"
"12117","principatus","fear"
"12118","principatus","joy"
"12119","principatus","negative"
"12120","principatus","positive"
"12121","principatus","surprise"
"12122","principatus","trust"
"12123","summum","positive"
"12124","maxime","positive"
"12125","surcharge","anger"
"12126","surcharge","negative"
"12127","fideiussor","positive"
"12128","fideiussor","trust"
"12129","surge","surprise"
"12130","surgery","fear"
"12131","surgery","sadness"
"12132","durus","anger"
"12133","durus","disgust"
"12134","durus","negative"
"12135","coniectura","positive"
"12136","prae","positive"
"12137","mirum","fear"
"12138","mirum","joy"
"12139","mirum","positive"
"12140","mirum","surprise"
"12141","mirari","surprise"
"12142","mirum","surprise"
"12143","mirum in","anticipation"
"12144","mirum in","surprise"
"12145","deditionem","fear"
"12146","deditionem","negative"
"12147","deditionem","sadness"
"12148","deditionem","negative"
"12149","deditionem","sadness"
"12150","vicaria","trust"
"12151","circumdare","anticipation"
"12152","circumdare","negative"
"12153","circumdare","positive"
"12154","annotata","fear"
"12155","circumspectis","positive"
"12156","superesse","positive"
"12157","susceptibilis","negative"
"12158","suspicio","fear"
"12159","suspicio","negative"
"12160","suspendit","anticipation"
"12161","suspendit","fear"
"12162","suspendit","surprise"
"12163","suspensionis","fear"
"12164","suspensionis","negative"
"12165","suspicio","fear"
"12166","suspicio","negative"
"12167","suspectum","anger"
"12168","suspectum","anticipation"
"12169","suspectum","negative"
"12170","swab","negative"
"12171","palus","disgust"
"12172","palus","fear"
"12173","palus","negative"
"12174","palustria","disgust"
"12175","palustria","fear"
"12176","palustria","negative"
"12177","swarm","disgust"
"12178","swastika","anger"
"12179","swastika","fear"
"12180","swastika","negative"
"12181","iurare","positive"
"12182","iurare","trust"
"12183","sudore","fear"
"12184","dulcis","anticipation"
"12185","dulcis","joy"
"12186","dulcis","positive"
"12187","dulcis","surprise"
"12188","dulcis","trust"
"12189","puella","anticipation"
"12190","puella","joy"
"12191","puella","positive"
"12192","puella","sadness"
"12193","puella","trust"
"12194","sweetie","positive"
"12195","dulcedo","positive"
"12196","dulcia","anticipation"
"12197","dulcia","joy"
"12198","dulcia","positive"
"12199","tumor","fear"
"12200","tumor","negative"
"12201","declinationem","fear"
"12202","declinationem","surprise"
"12203","celeri","positive"
"12204","swig","disgust"
"12205","swig","negative"
"12206","natare","anticipation"
"12207","natare","fear"
"12208","natare","joy"
"12209","natare","positive"
"12210","porcos","disgust"
"12211","porcos","negative"
"12212","tumidus","negative"
"12213","symbolic","positive"
"12214","commensus","positive"
"12215","symmetria","joy"
"12216","symmetria","positive"
"12217","symmetria","trust"
"12218","sympatheticus","fear"
"12219","sympatheticus","joy"
"12220","sympatheticus","positive"
"12221","sympatheticus","sadness"
"12222","sympatheticus","trust"
"12223","compati","sadness"
"12224","miserationem","positive"
"12225","miserationem","sadness"
"12226","symphonia","anticipation"
"12227","symphonia","joy"
"12228","symphonia","positive"
"12229","indicium","negative"
"12230","synchronize","anticipation"
"12231","synchronize","joy"
"12232","synchronize","positive"
"12233","synchronize","surprise"
"12234","synchronize","trust"
"12235","syncope","fear"
"12236","syncope","negative"
"12237","syncope","sadness"
"12238","syncope","surprise"
"12239","synergistic","positive"
"12240","synergistic","trust"
"12241","synodus","positive"
"12242","synodus","trust"
"12243","synonymous","fear"
"12244","synonymous","negative"
"12245","synonymous","positive"
"12246","synonymous","trust"
"12247","clysterem","fear"
"12248","systema","trust"
"12249","religio","disgust"
"12250","religio","fear"
"12251","religio","negative"
"12252","tabulatum","anticipation"
"12253","occupari","anger"
"12254","occupari","surprise"
"12255","dexteritas","positive"
"12256","ratio","fear"
"12257","ratio","trust"
"12258","labem","negative"
"12259","labem","sadness"
"12260","fabula","positive"
"12261","talentum","positive"
"12262","phylacterium","positive"
"12263","loqui","positive"
"12264","unguibus","anger"
"12265","unguibus","fear"
"12266","unguibus","negative"
"12267","tandem","trust"
"12268","implicitus","negative"
"12269","sient","positive"
"12270","tantalizing","anticipation"
"12271","tantalizing","joy"
"12272","tantalizing","negative"
"12273","tantalizing","positive"
"12274","tantalizing","surprise"
"12275","quantum","trust"
"12276","tarditas","negative"
"12277","tarde","negative"
"12278","lezdam","anger"
"12279","lezdam","disgust"
"12280","lezdam","negative"
"12281","obtrectare","disgust"
"12282","obtrectare","negative"
"12283","obtrectare","sadness"
"12284","moram fecerit","negative"
"12285","negotium","positive"
"12286","suavis","positive"
"12287","insulsus","disgust"
"12288","insulsus","negative"
"12289","sapidum","positive"
"12290","docuit","trust"
"12291","exprobratio","anger"
"12292","exprobratio","fear"
"12293","exprobratio","negative"
"12294","exprobratio","sadness"
"12295","fulvi","disgust"
"12296","tributum","negative"
"12297","tributum","sadness"
"12298","docere","joy"
"12299","docere","positive"
"12300","docere","surprise"
"12301","docere","trust"
"12302","magister","positive"
"12303","magister","trust"
"12304","team","trust"
"12305","flebilis","disgust"
"12306","flebilis","fear"
"12307","flebilis","sadness"
"12308","vexare","anger"
"12309","vexare","anticipation"
"12310","vexare","negative"
"12311","vexare","sadness"
"12312","teasing","anger"
"12313","teasing","fear"
"12314","teasing","negative"
"12315","technologia","positive"
"12316","longum","negative"
"12317","taedium","negative"
"12318","gravidus","disgust"
"12319","pubescentem","negative"
"12320","pubescentem","positive"
"12321","temperantia","positive"
"12322","temperatus","trust"
"12323","temperatum","positive"
"12324","tempestas","anger"
"12325","tempestas","anticipation"
"12326","tempestas","fear"
"12327","tempestas","negative"
"12328","tempestas","sadness"
"12329","tempestas","surprise"
"12330","tentatio","negative"
"12331","tenendum","positive"
"12332","tenax","positive"
"12333","tenacitas","positive"
"12334","deberet","positive"
"12335","tenentis","positive"
"12336","tenera","joy"
"12337","tenera","positive"
"12338","tenera","trust"
"12339","teneritas","joy"
"12340","teneritas","positive"
"12341","tenementum","negative"
"12342","tensio","anger"
"12343","terminatio","fear"
"12344","terminatio","negative"
"12345","terminatio","sadness"
"12346","terminare","sadness"
"12347","terminationem","negative"
"12348","terminationem","sadness"
"12349","termite","disgust"
"12350","termite","negative"
"12351","terribilis","anger"
"12352","terribilis","disgust"
"12353","terribilis","fear"
"12354","terribilis","negative"
"12355","terribilis","sadness"
"12356","terribiliter","sadness"
"12357","terrificus","sadness"
"12358","terror","fear"
"12359","terror","negative"
"12360","terrorism","anger"
"12361","terrorism","disgust"
"12362","terrorism","fear"
"12363","terrorism","negative"
"12364","terrorism","sadness"
"12365","terroristis","anger"
"12366","terroristis","disgust"
"12367","terroristis","fear"
"12368","terroristis","negative"
"12369","terroristis","sadness"
"12370","terroristis","surprise"
"12371","terrere","anger"
"12372","terrere","fear"
"12373","terrere","negative"
"12374","terrere","sadness"
"12375","testament","anticipation"
"12376","testament","trust"
"12377","testimonium","trust"
"12378","tetanus","disgust"
"12379","tetanus","negative"
"12380","nervo","negative"
"12381","grati?","joy"
"12382","grati?","positive"
"12383","gratiarum actio","joy"
"12384","gratiarum actio","positive"
"12385","furtum","anger"
"12386","furtum","disgust"
"12387","furtum","fear"
"12388","furtum","negative"
"12389","furtum","sadness"
"12390","theismus","disgust"
"12391","theismus","negative"
"12392","theocratic","anger"
"12393","theocratic","fear"
"12394","theocratic","negative"
"12395","theocratic","sadness"
"12396","theocratic","trust"
"12397","theologicum","trust"
"12398","theologia","anticipation"
"12399","theorema","trust"
"12400","theoretical","positive"
"12401","doctrina","anticipation"
"12402","doctrina","trust"
"12403","medicinales","joy"
"12404","medicinales","positive"
"12405","medicinales","trust"
"12406","therapeutics","positive"
"12407","thermocouple","anticipation"
"12408","thermometrum","trust"
"12409","fur","anger"
"12410","fur","disgust"
"12411","fur","fear"
"12412","fur","negative"
"12413","fur","sadness"
"12414","fur","surprise"
"12415","excogitatoris","positive"
"12416","sitis","anticipation"
"12417","sitis","sadness"
"12418","sitis","surprise"
"12419","sitiens","negative"
"12420","tertius decimus","fear"
"12421","spina","negative"
"12422","spinosa","fear"
"12423","spinosa","negative"
"12424","nobiles","positive"
"12425","cogitatio","anticipation"
"12426","animo","positive"
"12427","animo","trust"
"12428","cogitationem","positive"
"12429","inconsideratus","anger"
"12430","inconsideratus","disgust"
"12431","inconsideratus","negative"
"12432","triturabis","anger"
"12433","triturabis","disgust"
"12434","triturabis","fear"
"12435","triturabis","negative"
"12436","triturabis","sadness"
"12437","comminatio","anger"
"12438","comminatio","fear"
"12439","comminatio","negative"
"12440","comminatur","anger"
"12441","comminatur","anticipation"
"12442","comminatur","fear"
"12443","comminatur","negative"
"12444","minabatur","anger"
"12445","minabatur","disgust"
"12446","minabatur","fear"
"12447","minabatur","negative"
"12448","tritura","anger"
"12449","tritura","fear"
"12450","tritura","negative"
"12451","tritura","sadness"
"12452","parsimonia","disgust"
"12453","parsimonia","positive"
"12454","parsimonia","trust"
"12455","pertemptant","anticipation"
"12456","pertemptant","fear"
"12457","pertemptant","joy"
"12458","pertemptant","positive"
"12459","pertemptant","surprise"
"12460","iuvenale","anticipation"
"12461","iuvenale","joy"
"12462","iuvenale","positive"
"12463","iuvenale","surprise"
"12464","vigens","anticipation"
"12465","vigens","joy"
"12466","vigens","positive"
"12467","pulsum","fear"
"12468","pulsum","negative"
"12469","pulsum","sadness"
"12470","thronus","positive"
"12471","thronus","trust"
"12472","suffocare","anger"
"12473","suffocare","negative"
"12474","thug","anger"
"12475","thug","disgust"
"12476","thug","fear"
"12477","thug","negative"
"12478","obstreperetur","anger"
"12479","obstreperetur","negative"
"12480","verberem","fear"
"12481","tonitru","anger"
"12482","tonitru","fear"
"12483","tonitru","negative"
"12484","repugno","negative"
"12485","repugno","surprise"
"12486","titillatio","anticipation"
"12487","titillatio","joy"
"12488","titillatio","positive"
"12489","titillatio","surprise"
"12490","titillatio","trust"
"12491","tiff*","anger"
"12492","tiff*","negative"
"12493","obstringere","anger"
"12494","tegula","positive"
"12495","tempus","anticipation"
"12496","opportuna","positive"
"12497","timidus","fear"
"12498","timidus","negative"
"12499","timidus","sadness"
"12500","timiditas","anticipation"
"12501","timiditas","fear"
"12502","timiditas","negative"
"12503","fuco","joy"
"12504","fuco","positive"
"12505","temulentus","negative"
"12506","tirade","anger"
"12507","tirade","disgust"
"12508","tirade","negative"
"12509","defessus","negative"
"12510","languor","negative"
"12511","inportunum","negative"
"12512","tit","negative"
"12513","titulus","positive"
"12514","titulus","trust"
"12515","bufonem emittunt","disgust"
"12516","bufonem emittunt","negative"
"12517","PRAEBIBO","joy"
"12518","PRAEBIBO","positive"
"12519","tobacco","negative"
"12520","CULTUS","disgust"
"12521","CULTUS","negative"
"12522","labores","negative"
"12523","tolerans","positive"
"12524","tolerare","anger"
"12525","tolerare","negative"
"12526","tolerare","sadness"
"12527","toleratio","positive"
"12528","tomb","sadness"
"12529","cras","anticipation"
"12530","dolore dentium","fear"
"12531","dolore dentium","negative"
"12532","top","anticipation"
"12533","top","positive"
"12534","top","trust"
"12535","topple","surprise"
"12536","tormentum","anger"
"12537","tormentum","fear"
"12538","tormentum","negative"
"12539","tormentum","sadness"
"12540","scissa","negative"
"12541","turbo","fear"
"12542","torpedo","anger"
"12543","torpedo","negative"
"12544","torrens","fear"
"12545","torrida","negative"
"12546","iniuriam","negative"
"12547","injuriosum","anger"
"12548","injuriosum","disgust"
"12549","injuriosum","negative"
"12550","tormentum","anger"
"12551","tormentum","anticipation"
"12552","tormentum","disgust"
"12553","tormentum","fear"
"12554","tormentum","negative"
"12555","tormentum","sadness"
"12556","tetigit","negative"
"12557","touchy","anger"
"12558","touchy","negative"
"12559","touchy","sadness"
"12560","lenta","negative"
"12561","lenta","sadness"
"12562","fortitudo","anger"
"12563","fortitudo","fear"
"12564","fortitudo","positive"
"12565","fortitudo","trust"
"12566","turrim","positive"
"12567","arduus","anticipation"
"12568","arduus","fear"
"12569","arduus","positive"
"12570","toxicus","disgust"
"12571","toxicus","negative"
"12572","toxin","fear"
"12573","toxin","negative"
"12574","track","anticipation"
"12575","tractus","fear"
"12576","commercium","trust"
"12577","traditum","positive"
"12578","tragoedia","fear"
"12579","tragoedia","negative"
"12580","tragoedia","sadness"
"12581","tragicus","negative"
"12582","educator","trust"
"12583","proditor","anger"
"12584","proditor","disgust"
"12585","proditor","fear"
"12586","proditor","negative"
"12587","proditor","sadness"
"12588","cornipedum","disgust"
"12589","cornipedum","fear"
"12590","cornipedum","negative"
"12591","cornipedum","sadness"
"12592","mentis excessus","negative"
"12593","tranquillus","joy"
"12594","tranquillus","positive"
"12595","tranquillitas","joy"
"12596","tranquillitas","positive"
"12597","tranquillitas","trust"
"12598","transaction","trust"
"12599","transcendentia","anticipation"
"12600","transcendentia","joy"
"12601","transcendentia","positive"
"12602","transcendentia","surprise"
"12603","transcendentia","trust"
"12604","transcendentalis","positive"
"12605","transcript","trust"
"12606","praevaricatio","negative"
"12607","transitionis","anticipation"
"12608","translation","trust"
"12609","phaleras","negative"
"12610","insidias","negative"
"12611","quisquiliae","disgust"
"12612","quisquiliae","negative"
"12613","quisquiliae","sadness"
"12614","trashy","disgust"
"12615","trashy","negative"
"12616","traumatica","anger"
"12617","traumatica","fear"
"12618","traumatica","negative"
"12619","traumatica","sadness"
"12620","partur","negative"
"12621","iter","positive"
"12622","deridiculum","disgust"
"12623","deridiculum","fear"
"12624","deridiculum","negative"
"12625","deridiculum","sadness"
"12626","perfidus","anger"
"12627","perfidus","disgust"
"12628","perfidus","fear"
